company,country,img_url,name,price,ratings,rum_url,score,type,br_score
Bohemio,Panama,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1555/Bohemio_8-Year_rum.png,Bohemio 8-Year,0,2,https://www.rumratings.com/brands/1555-bohemio-8-year,7,Aged,5.203307483
Bohemio,Panama,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1557/Bohemio_Honey_rum.png,Bohemio Honey,0,1,https://www.rumratings.com/brands/1557-bohemio-honey,10,Flavored,5.303339972
Bohio,Dominican Republic,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bohio Bohío Premium,0,1,https://www.rumratings.com/brands/4220-bohio-bohio-premium,7,Aged,5.053946138
Bologna,Guadeloupe,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3829/Bologna_Black_Cane_rum_200px.png,Bologna Black Cane,0,0,https://www.rumratings.com/brands/3829-bologna-black-cane,0,Light,4.8775
Bologna,Guadeloupe,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bologna Silver,17.89,0,https://www.rumratings.com/brands/5068-bologna-silver,0,Light,4.8775
Bologne,Guadeloupe,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/127/Bologne_aged_rum.png,Bologne Aged,0,1,https://www.rumratings.com/brands/127-bologne-aged,6,Aged,4.97081486
Bologne,Guadeloupe,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/128/Bologne_Ambr__50_rum.png,Bologne Ambré 50%,29.97,0,https://www.rumratings.com/brands/128-bologne-ambre-50,0,Gold,4.8775
Bologne,Guadeloupe,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/129/Bologne_Blanc_40___rum_200px.png,Bologne Blanc 40%,0,0,https://www.rumratings.com/brands/129-bologne-blanc-40,0,Light,4.8775
Bologne,Guadeloupe,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/130/Bologne_Blanc_50__rum.png,Bologne Blanc 50%,15.69,18,https://www.rumratings.com/brands/130-bologne-blanc-50,6.7,Light,6.007570332
Bologne,Guadeloupe,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/131/Bologne_Diva_rum.png,Bologne Diva,0,1,https://www.rumratings.com/brands/131-bologne-diva,4,Light,4.804552303
Bologne,Guadeloupe,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/132/Bologne_Magnum_rum_200px.png,Bologne Magnum,0,0,https://www.rumratings.com/brands/132-bologne-magnum,0,Light,4.8775
Bologne,Guadeloupe,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bologne Rhum Bologne VSOP Rhum,0,1,https://www.rumratings.com/brands/5200-bologne-rhum-bologne-vsop-rhum,8,Rhum Agricole,5.137077416
Bologne,Guadeloupe,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/133/Bologne_Vieux_42___rum.png,Bologne Vieux 42%,0,4,https://www.rumratings.com/brands/133-bologne-vieux-42,7.5,Aged,5.575476157
Bologne,Guadeloupe,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bologne XO,0,1,https://www.rumratings.com/brands/5167-bologne-xo,8,Aged,5.137077416
Bombo,UK,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3623/Bombo_Carmel___Banana_rum_200px.png,Bombo Carmel & Banana,0,0,https://www.rumratings.com/brands/3623-bombo-carmel-banana,0,Flavored,4.8775
Bombo,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bombo Carmel & Coconut,0,2,https://www.rumratings.com/brands/3621-bombo-carmel-coconut,9,Flavored,5.510311001
Bombo,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bombo Carmel & Spices,0,0,https://www.rumratings.com/brands/3622-bombo-carmel-spices,0,Flavored,4.8775
Bones ,US Virgin Islands,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bones  Bones dark aged rum,0,1,https://www.rumratings.com/brands/4261-bones-bones-dark-aged-rum,8,Aged,5.137077416
Bones ,US Virgin Islands,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bones  Gold,0,7,https://www.rumratings.com/brands/1458-bones-gold,8.4,Gold,6.24514502
Boquerón,Caribbean,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Boquerón Spiced,0,1,https://www.rumratings.com/brands/3981-boqueron-spiced,8,Spiced,5.137077416
Borgoe,Suriname,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Borgoe 15-Year,0,3,https://www.rumratings.com/brands/3465-borgoe-15-year,6.3,Aged,5.181687704
Borgoe,Suriname,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3467/Borgoe_82_rum_200px.png,Borgoe 82,6.27,3,https://www.rumratings.com/brands/3467-borgoe-82,6.3,Gold,5.181687704
Borgoe,Suriname,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3468/Borgoe_8-Year_rum_200px.png,Borgoe 8-Year,40.01,4,https://www.rumratings.com/brands/3468-borgoe-8-year,7.8,Aged,5.655320904
Borgoe,Suriname,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3466/Borgoe_Extra_rum_200px.png,Borgoe Extra,32.87,0,https://www.rumratings.com/brands/3466-borgoe-extra,0,Aged,4.8775
Borgoe,Suriname,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3469/Borgoe_Extra_2000_rum_200px.png,Borgoe Extra 2000,37.82,0,https://www.rumratings.com/brands/3469-borgoe-extra-2000,0,Aged,4.8775
Bossa,Brazil,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/134/Bossa_Cachaca_rum.png,Bossa Premium Cachaca,0,0,https://www.rumratings.com/brands/134-bossa-premium-cachaca,0,Cachaca,4.8775
Bounty,French Polynesia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/135/Bounty_Gold_rum.png,Bounty Gold,23.42,4,https://www.rumratings.com/brands/135-bounty-gold,5.3,Gold,4.989948018
Bozkov,Czech Republic,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bozkov Bily,0,2,https://www.rumratings.com/brands/4116-bozkov-bily,4.5,Gold,4.819553086
Bozkov,Czech Republic,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bozkov Bozkov,0,0,https://www.rumratings.com/brands/5165-bozkov-bozkov,0,n/a,4.8775
Bozkov,Czech Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3504/Bozkov_Mango_rum_200px.png,Bozkov Mango,0,0,https://www.rumratings.com/brands/3504-bozkov-mango,0,Flavored,4.8775
Bozkov,Czech Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3503/Bozkov_Original_rum_200px.png,Bozkov Original,0,16,https://www.rumratings.com/brands/3503-bozkov-original,2.6,Gold,3.52932673
Bozkov,Czech Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3505/Bozkov_Special_rum_200px.png,Bozkov Special,0,0,https://www.rumratings.com/brands/3505-bozkov-special,0,Aged,4.8775
Bozkov,Czech Republic,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bozkov Speciál Kavovy,0,2,https://www.rumratings.com/brands/4111-bozkov-special-kavovy,3.5,Gold,4.666051327
Bozkov,Czech Republic,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bozkov Special Mandlovy,0,1,https://www.rumratings.com/brands/4112-bozkov-special-mandlovy,5,Gold,4.887683582
Bozkov,Czech Republic,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bozkov Special Mango,0,1,https://www.rumratings.com/brands/4113-bozkov-special-mango,5,Flavored,4.887683582
Bozkov,Czech Republic,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bozkov Spiced,0,1,https://www.rumratings.com/brands/4115-bozkov-spiced,3,n/a,4.721421025
Bozkov,Czech Republic,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bozkov Tradicní,0,2,https://www.rumratings.com/brands/4110-bozkov-tradicni,2.5,Gold,4.512549568
Bozkov,Czech Republic,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bozkov Zimní speciál,0,1,https://www.rumratings.com/brands/4246-bozkov-zimni-special,7,Flavored,5.053946138
Braasch,Germany,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/136/Braasch_Gold_rum.png,Braasch Gold,0,1,https://www.rumratings.com/brands/136-braasch-gold,6,Gold,4.97081486
Braunstein Distillery,Denmark,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Braunstein Distillery Danica Rum,0,1,https://www.rumratings.com/brands/3739-braunstein-distillery-danica-rum,5,Spiced,4.887683582
Breckenridge,USA,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Breckenridge Spiced,0,0,https://www.rumratings.com/brands/1631-breckenridge-spiced,0,Spiced,4.8775
Brinley Gold,St. Kitts,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/137/Brinley_Gold_Coconut_rum.png,Brinley Gold Coconut,0,11,https://www.rumratings.com/brands/137-brinley-gold-coconut,8.2,Flavored,6.536550501
Brinley Gold,St. Kitts,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Brinley Gold Coconut Cream,0,3,https://www.rumratings.com/brands/3909-brinley-gold-coconut-cream,6,Flavored,5.11753564
Brinley Gold,St. Kitts,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/138/Brinley_Gold_Coffee_rum.png,Brinley Gold Coffee,0,8,https://www.rumratings.com/brands/138-brinley-gold-coffee,6.3,Flavored,5.475529341
Brinley Gold,St. Kitts,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/139/Brinley_Gold_Lime_rum.png,Brinley Gold Lime,0,3,https://www.rumratings.com/brands/139-brinley-gold-lime,7,Flavored,5.331375854
Brinley Gold,St. Kitts,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/140/Brinley_Gold_Mango_rum.png,Brinley Gold Mango,32.95,9,https://www.rumratings.com/brands/140-brinley-gold-mango,7.9,Flavored,6.235644373
Brinley Gold,St. Kitts,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/4163/Brinley_Gold_Shipwreck_Coconut_rum_200px.png,Brinley Gold Shipwreck Coconut,0,0,https://www.rumratings.com/brands/4163-brinley-gold-shipwreck-coconut,0,Flavored,4.8775
Brinley Gold,St. Kitts,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/4164/Brinley_Gold_Shipwreck_Coconut_Cream_rum_200px.png,Brinley Gold Shipwreck Coconut Cream,0,0,https://www.rumratings.com/brands/4164-brinley-gold-shipwreck-coconut-cream,0,Flavored,4.8775
Brinley Gold,St. Kitts,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/4020/Brinley_Gold_Shipwreck_Coffee_rum_200px.png,Brinley Gold Shipwreck Coffee,0,2,https://www.rumratings.com/brands/4020-brinley-gold-shipwreck-coffee,7.5,Flavored,5.280058363
Brinley Gold,St. Kitts,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/4162/Brinley_Gold_Shipwreck_Mango_rum_200px.png,Brinley Gold Shipwreck Mango,26.08,0,https://www.rumratings.com/brands/4162-brinley-gold-shipwreck-mango,0,Flavored,4.8775
Brinley Gold,St. Kitts,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1058/Brinley_Gold_Shipwreck_Spiced_rum.png,Brinley Gold Shipwreck Spiced,26.1,42,https://www.rumratings.com/brands/1058-brinley-gold-shipwreck-spiced,7.3,Spiced,6.796161114
Brinley Gold,St. Kitts,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/4021/Brinley_Gold_Shipwreck_Vanilla_rum_200px.png,Brinley Gold Shipwreck Vanilla,0,3,https://www.rumratings.com/brands/4021-brinley-gold-shipwreck-vanilla,7.3,Flavored,5.395527918
Brinley Gold,St. Kitts,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/141/Brinley_Gold_Vanilla_rum.png,Brinley Gold Vanilla,0,12,https://www.rumratings.com/brands/141-brinley-gold-vanilla,7.2,Flavored,6.087704451
Bristol Classic,UK,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/169/Caroni_1974_Trinidad_rum.png,Bristol Classic 1974 Trinidad,265.69,8,https://www.rumratings.com/brands/169-bristol-classic-1974-trinidad,8.8,Aged,6.526547515
Bristol Classic,UK,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/170/Caroni_1989_Trinidad_rum.png,Bristol Classic 1989 Trinidad,0,0,https://www.rumratings.com/brands/170-bristol-classic-1989-trinidad,0,Gold,4.8775
Bristol Classic,UK,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/171/Caroni_1996_Trinidad_rum.png,Bristol Classic 1996 Trinidad,0,12,https://www.rumratings.com/brands/171-bristol-classic-1996-trinidad,8.1,Aged,6.556674959
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic 1998 Diamond Distillery,0,3,https://www.rumratings.com/brands/2034-bristol-classic-1998-diamond-distillery,7,Gold,5.331375854
Bristol Classic,UK,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/466/Jamaica_Rum_2002_Vale_Royal_rum.png,Bristol Classic 2002 Vale Royal,59.8,1,https://www.rumratings.com/brands/466-bristol-classic-2002-vale-royal,5,Gold,4.887683582
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Barbados 2004,64.24,0,https://www.rumratings.com/brands/5093-bristol-classic-barbados-2004,0,Aged,4.8775
Bristol Classic,UK,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/2268/Bristol-Classic_Black-Spiced_rum_200px.png,Bristol Classic Black Spiced,0,9,https://www.rumratings.com/brands/2268-bristol-classic-black-spiced,4.6,Spiced,4.752806844
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Caroni 10-year 46°,0,1,https://www.rumratings.com/brands/4274-bristol-classic-caroni-10-year-46,8,Aged,5.137077416
Bristol Classic,UK,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/2041/Bristol_Classic_Caroni_1996_Port_Finish_rum_200px.png,Bristol Classic Caroni 1996 Port Finish,0,3,https://www.rumratings.com/brands/2041-bristol-classic-caroni-1996-port-finish,7,Aged,5.331375854
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Caroni 1997,0,3,https://www.rumratings.com/brands/3894-bristol-classic-caroni-1997,9,Aged,5.759056282
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Caroni 1998,0,6,https://www.rumratings.com/brands/3601-bristol-classic-caroni-1998,6.2,Aged,5.343465256
Bristol Classic,UK,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/2245/Bristol-Classic_Caroni-Trinity-1989-1992-1994_rum_200px.png,Bristol Classic Caroni Trinity 1989-1992-1994,0,2,https://www.rumratings.com/brands/2245-bristol-classic-caroni-trinity-1989-1992-1994,9,Aged,5.510311001
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Cuban 12-Year 2003-2015 Sancti Spiritus 43°,0,1,https://www.rumratings.com/brands/4276-bristol-classic-cuban-12-year-2003-2015-sancti-spiritus-43,7,Aged,5.053946138
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Cuban 2003,61.44,0,https://www.rumratings.com/brands/5056-bristol-classic-cuban-2003,0,Aged,4.8775
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Demerara Rum Ennmore Still 1988,202.01,1,https://www.rumratings.com/brands/4082-bristol-classic-demerara-rum-ennmore-still-1988,10,Aged,5.303339972
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Diamond Distillery 12-Year 2003-2015 43°,0,1,https://www.rumratings.com/brands/4277-bristol-classic-diamond-distillery-12-year-2003-2015-43,7,Aged,5.053946138
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Foursquare 2004 (bottled 2013),0,1,https://www.rumratings.com/brands/4987-bristol-classic-foursquare-2004-bottled-2013,8,Aged,5.137077416
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Grenada 2003,78.06,0,https://www.rumratings.com/brands/5065-bristol-classic-grenada-2003,0,Aged,4.8775
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Guadeloupe & Guyana Overproof,0,1,https://www.rumratings.com/brands/5179-bristol-classic-guadeloupe-guyana-overproof,8,Overproof,5.137077416
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Guyana 2003,72.55,0,https://www.rumratings.com/brands/5072-bristol-classic-guyana-2003,0,Aged,4.8775
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Haiti 11-year 2004-2014 Barbancourt 43°,72.55,1,https://www.rumratings.com/brands/4275-bristol-classic-haiti-11-year-2004-2014-barbancourt-43,7,Aged,5.053946138
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Jamaica 8-Year 2007-2015 Worhty Park 43°,0,1,https://www.rumratings.com/brands/4278-bristol-classic-jamaica-8-year-2007-2015-worhty-park-43,7,Aged,5.053946138
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Mauritius 5-Year,46.37,0,https://www.rumratings.com/brands/5071-bristol-classic-mauritius-5-year,0,Gold,4.8775
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Nicaragua 2002,63.66,0,https://www.rumratings.com/brands/5061-bristol-classic-nicaragua-2002,0,Aged,4.8775
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Port Morant Demara Rum 25 years old,117.28,1,https://www.rumratings.com/brands/4285-bristol-classic-port-morant-demara-rum-25-years-old,8,Aged,5.137077416
Bristol Classic,UK,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bristol Classic Trinidad Blended,0,1,https://www.rumratings.com/brands/3736-bristol-classic-trinidad-blended,6,Aged,4.97081486
BRN,Caribbean,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1060/BRN_Sea-Wynde-Rum.png,BRN Sea Wynde,0,14,https://www.rumratings.com/brands/1060-brn-sea-wynde,6.5,Gold,5.785041202
Bruddah Kimio's,USA,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/142/Bruddah_Kimios_Da_Bomb_rum.png,Bruddah Kimio's Da Bomb,0,0,https://www.rumratings.com/brands/142-bruddah-kimio-s-da-bomb,0,Overproof,4.8775
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/143/Brugal_1888_rum.png,Brugal 1888,57.37,115,https://www.rumratings.com/brands/143-brugal-1888,7.6,Gold,7.361746372
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/145/brugal_anejo_rum.png,Brugal Añejo,15.84,131,https://www.rumratings.com/brands/145-brugal-anejo,5.7,Gold,5.63612939
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/144/Brugal_A_ejo_Reserva_rum.png,Brugal Añejo Reserva,0,25,https://www.rumratings.com/brands/144-brugal-anejo-reserva,5.8,Gold,5.517606395
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/146/Brugal_Blanco_rum.png,Brugal Blanco,20.13,9,https://www.rumratings.com/brands/146-brugal-blanco,6.2,Gold,5.471758373
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1811/Cuate_Blanco_Especial_rum_200px.png,Brugal Blanco Especial,17.07,0,https://www.rumratings.com/brands/1811-brugal-blanco-especial,0,Light,4.8775
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/147/Brugal_Carta_Dorada_rum.png,Brugal Carta Dorada,0,9,https://www.rumratings.com/brands/147-brugal-carta-dorada,5.8,Gold,5.292020491
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/4001/Brugal_Dry_Spiced_rum_200px.png,Brugal Dry Spiced,0,2,https://www.rumratings.com/brands/4001-brugal-dry-spiced,7.5,Spiced,5.280058363
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1032/brugal_especial_extra_dry_rum.png,Brugal Especial Extra Dry,0,21,https://www.rumratings.com/brands/1032-brugal-especial-extra-dry,5.8,Aged,5.482339339
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1048/Brugal_extra_viejo_rum.png,Brugal Extra Viejo,32.32,59,https://www.rumratings.com/brands/1048-brugal-extra-viejo,6,Aged,5.823213096
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/148/Brugal_Extra_A_ejo_rum.png,Brugal Extra Viejo Reserva,21.16,39,https://www.rumratings.com/brands/148-brugal-extra-viejo-reserva,6.5,Aged,6.142312193
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3695/Brugal_Leyenda_rum_200px.png,Brugal Leyenda,0,11,https://www.rumratings.com/brands/3695-brugal-leyenda,8.5,Aged,6.686351901
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1568/brugal_papa_andres_rum_200px_b.png,Brugal Papa Andres,0,2,https://www.rumratings.com/brands/1568-brugal-papa-andres,6.5,Aged,5.126556604
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1131/Brugal_Siglo_de_Oro_rum.png,Brugal Siglo de Oro,131.75,44,https://www.rumratings.com/brands/1131-brugal-siglo-de-oro,8.2,Aged,7.534091202
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1345/brugal_titanium_rum_orginal_200px.png,Brugal Titanium,0,0,https://www.rumratings.com/brands/1345-brugal-titanium,0,Light,4.8775
Brugal,Dominican Republic,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1380/Brugal_XV_rum.png,Brugal XV,22.07,39,https://www.rumratings.com/brands/1380-brugal-xv,6,Aged,5.75253956
Bully Boy,USA,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1457/Bully_Boy_Dark_Rum.png,Bully Boy Boston,0,3,https://www.rumratings.com/brands/1457-bully-boy-boston,6,Gold,5.11753564
Bully Boy,USA,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1456/Bully_Boy_White_Rum.png,Bully Boy White,0,1,https://www.rumratings.com/brands/1456-bully-boy-white,9,Light,5.220208694
Bumbu,Barbados,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bumbu Original,0,38,https://www.rumratings.com/brands/3660-bumbu-original,7.1,Aged,6.600046104
Bundaberg,Australia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1753/bundaberg_101_rum_200px_b.png,Bundaberg 101,0,1,https://www.rumratings.com/brands/1753-bundaberg-101,7,Aged,5.053946138
Bundaberg,Australia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/149/Bundaberg_10_year_rum.png,Bundaberg 10-year,0,3,https://www.rumratings.com/brands/149-bundaberg-10-year,7,Aged,5.331375854
Bundaberg,Australia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1754/bundaberg_1961_rum_200px_b.png,Bundaberg 1961,0,0,https://www.rumratings.com/brands/1754-bundaberg-1961,0,Aged,4.8775
Bundaberg,Australia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1748/bundaberg_280_rum_200px_b.png,Bundaberg 280,0,1,https://www.rumratings.com/brands/1748-bundaberg-280,3,Aged,4.721421025
Bundaberg,Australia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3605/Bundaberg_Banana___Toffee_rum_200px.png,Bundaberg Banana & Toffee,0,1,https://www.rumratings.com/brands/3605-bundaberg-banana-toffee,7,Flavored,5.053946138
Bundaberg,Australia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1365/bundaberg_black_rum_orginal_200px.png,Bundaberg Black,0,2,https://www.rumratings.com/brands/1365-bundaberg-black,8.5,Aged,5.433560122
Bundaberg,Australia,https://rumratings.com/assets/default_bottle_preview-00d623211425cdab89bcbee0c2962ba1.png,Bundaberg Bundaberg O.P.,0,0,https://www.rumratings.com/brands/4289-bundaberg-bundaberg-o-p,0,Dark,4.8775
Bundaberg,Australia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1758/bundaberg_centenary_rum_orginal_200px_b.png,Bundaberg Centenary,0,1,https://www.rumratings.com/brands/1758-bundaberg-centenary,10,Aged,5.303339972
Bundaberg,Australia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/3606/Bundaberg_Coffee___Chocolate_rum_200px.png,Bundaberg Coffee & Chocolate,0,0,https://www.rumratings.com/brands/3606-bundaberg-coffee-chocolate,0,Flavored,4.8775
Bundaberg,Australia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1751/bundaberg_dark_oak_rum_200px_b.png,Bundaberg Dark Oak,0,2,https://www.rumratings.com/brands/1751-bundaberg-dark-oak,4.5,Aged,4.819553086
Bundaberg,Australia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1757/bundaberg_darren_lockyer_6-year_rum_200px_b.png,Bundaberg Darren Lockyer 6-Year,0,1,https://www.rumratings.com/brands/1757-bundaberg-darren-lockyer-6-year,6,Aged,4.97081486
Bundaberg,Australia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1755/bundaberg_distillers_no_3_rum_200px_b.png,Bundaberg Distillers No. 3,0,3,https://www.rumratings.com/brands/1755-bundaberg-distillers-no-3,6.7,Aged,5.26722379
Bundaberg,Australia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/1373/bundaberg_five_rum_orginal_200px.png,Bundaberg Five,0,5,https://www.rumratings.com/brands/1373-bundaberg-five,3.4,Light,4.416621393
Bundaberg,Australia,https://rumratings-production.s3.amazonaws.com/uploads/brand/preview_image/150/Bundaberg_Golden_Reserve_rum.png,Bundaberg Golden Reserve,0,1,https://www.rumratings.com/brands/150-bundaberg-golden-reserve,3,Aged,4.721421025
